name,category,region,country,address,lat,lon,phone,email,website,website_live,facebook,instagram,whatsapp,linkedin,rating,review_count,completeness_score,lead_score,industry_priority,recommended_service,source,scraped_at
Sushi Lovers,restaurant,Beirut,LB,شارع روزفلت,33.895081,35.4855733,+9611354040,,,,,,,,,,2,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Anthony's,restaurant,Mount Lebanon,LB,,34.0935965,35.6513067,+9619479189,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Al Halabi,restaurant,Mount Lebanon,LB,طريق ضبية القديم,33.9168444,35.5900819,+9614523555,,,,,,,,,,2,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Parfumerie Paloma,perfumery,Beirut,LB,"new trad street, برج حموﺪ",33.8895788,35.5421225,+9611249951,,,,,,,,,,2,30,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Techpunto IT Solution,service,Beirut,LB,"St Assafir newspaper bldg. 3rd floor، Amin Mneimneh, Bayrut, Lebanon",33.893594799999995,35.4848652,+9611743396,info@techpunto.com,https://www.techpunto.com/,False,,,,,4.6,9,4,60,low,Website rebuild + maintenance,google_places|osm,2026-05-04T13:12:10.493892Z
ماركت شادي مسيح,supermarket,North Lebanon,LB,,34.3586111,35.7328103,+9616543886,,,,,,,,,,1,23,medium,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
عيادة الدكتور بو حبيب,clinic,Mount Lebanon,LB,شارع 12,33.9114217,35.5842732,+9614416979,neurologist@inbox.com,http://www.bouhabib.narod.ru/,True,https://www.facebook.com/bouhabibclinic/,,,,,,5,60,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
The Parisian Hotel,hotel,Beirut,LB,,33.9000978,35.4919177,+9611361999,info@theparisianhotel.com,https://www.theparisianhotel.com,True,,theparisianhotel,,https://linkedin.com/company/the-parisian-hotel,,,5,70,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Mum & I,restaurant,Beirut,LB,,33.8783448,35.5159861,+9611425650,,,,https://www.facebook.com/MumAndI,,,,,,2,30,high,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
Café عصير صقر,cafe,Beirut,LB,"شارع بشارة الخوري, بيروت",33.8850311,35.506964,+9611632010,,,,,,,,,,2,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Sushi Star,restaurant,Mount Lebanon,LB,,33.8594178,35.558779,+9611683689,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
future - المستقبل,supermarket,Mount Lebanon,LB,,33.7840271,35.5561433,+9615273558,,,,,,,,,,1,23,medium,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
19 Restaurant,restaurant,Mount Lebanon,LB,,33.7845928,35.4764504,+9615807800,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
The J Hotel & Spa,hotel,Beirut,LB,,33.8955401,35.4812196,+9611344626,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Monte Cassino,hotel,Mount Lebanon,LB,"Casino Du Liban Street Jounieh، 2J7Q+JHR, Kfar Yassine, Lebanon",34.0140485,35.638965899999995,+9619852600,,,,,,,,4.5,179,2,35,high,"RTYLR commerce OS (POS, online ordering, CRM)",google_places|osm,2026-05-04T13:12:10.493892Z
Le Montagnou,restaurant,Bekaa,LB,,33.9936095,35.831913,+9619341441,,http://www.montagnou.com/,False,https://www.facebook.com/LeMontagnou/,,,,,,3,50,high,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
Librairie Antoine Hamra,books,Beirut,LB,,33.8955567,35.4821392,+9611341470,,https://www.antoineonline.com/,False,,,,,,,2,43,medium,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
Ka3kaya,restaurant,Beirut,LB,,33.8962349,35.4820078,+9611354555,,https://www.ka3kaya.com/,True,,nas_code,,,,,3,50,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Al Irfan Hospital,hospital,Mount Lebanon,LB,,33.6752712,35.5922749,+9615501678,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
الجمية اللبنانية لرعاية المعوقين,clinic,South Lebanon,LB,,33.4327742,35.3092739,+9617441010,lwah@lwah.org.lb,,,,,,,,,2,50,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
فندق البحار,hotel,Mount Lebanon,LB,,34.0290095,35.6257321,+9619855858,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Joy Venue,events_venue,Mount Lebanon,LB,,34.097262,35.6547602,+9619479498,,,,,https://www.instagram.com/joyvenue/,,,,,2,33,medium,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
Chateau Muzar,wine,Mount Lebanon,LB,,34.0163495,35.6699185,+9619925127,,https://www.chateaumusar.com/,False,,,,,,,2,43,medium,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
Gelato Show,ice_cream,Mount Lebanon,LB,,33.9887408,35.6413694,+9619642250,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
جمعية امبرايس,clinic,Beirut,LB,شارع ربيز,33.8960082,35.4852403,+9611341941,,,,,,,,,,2,30,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
Al Hamshari Hospital,hospital,South Lebanon,LB,,33.5476708,35.3862615,+9617724881,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Pepe Fishermans Club,restaurant,North Lebanon,LB,,34.1216154,35.6440741,+9619540213,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Nahr Al Janna,hotel,Mount Lebanon,LB,,33.9459815,35.6152664,+9614930200,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Hôpital Haroun,hospital,Mount Lebanon,LB,,33.9006645,35.5717805,+96118973009611897301961189730296118973039611897304,,,,https://m.facebook.com/profile.php?id=376596812392902,,,,,,2,23,medium,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
Loris,restaurant,Beirut,LB,شارع باستور,33.8959295,35.5158789,+9611567568,,https://www.loris.restaurant/,False,https://m.facebook.com/Loris.Restaurant/,,,,,,4,50,high,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
Al Hayat Hospital,hospital,Beirut,LB,"Al Hayat Hospital Street, Lebanon",33.8578028,35.5252089,+9611546200,,https://www.alhayat-hospital.com/,False,https://www.facebook.com/AL-Hayat-Hospital-557872267703366/,,,,3.8,47,4,58,medium,Website rebuild + maintenance,google_places|osm,2026-05-04T13:12:10.493892Z
Dr. Haitham AlFakih Dental Clinic,dentist,Mount Lebanon,LB,,33.8121453,35.6091416,+9615551725,drfakih@hotmail.com,,,,,,,,,2,50,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
فندق باي ان,hotel,Mount Lebanon,LB,طريق البحر,34.0069342,35.6467006,+9619854212,,,,,,,,,,2,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Clinique AS Ahdab,clinic,North Lebanon,LB,,34.4405531,35.8352231,+9616441442,,,,,,,,,,1,30,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
Cedarland Hotel,hotel,Beirut,LB,,33.8973084,35.4839301,+96113402339611340234,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Mashhour,restaurant,Bekaa,LB,,33.5217675,35.8265924,+9618590199,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Empire Entertainment,company,Beirut,LB,"طريق الشام, بيروت",33.8862577,35.508953,+9611616600,,https://www.empiremena.com/,True,,,,,,,3,25,low,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
SHOO clean,laundry,Mount Lebanon,LB,,33.9256613,35.6366255,+9614910647,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
رصيف بيروت,restaurant,Beirut,LB,"شارع جبر ضومط, بيروت",33.8973745,35.480822,+9611340081,,,,,,,,,,2,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Restaurant Ya Hala,fast_food,Akkar,LB,,34.393133,36.3852545,+9618200375,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Ni,restaurant,Mount Lebanon,LB,,33.9268789,35.5878772,+9614520772,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
وسليز,general,Mount Lebanon,LB,,33.9068878,35.5799338,+9614714094,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Tawlet Beit El Qamar,restaurant,Mount Lebanon,LB,,33.7048273,35.5779384,+9615511722,info@beitelqamar.com,,,,,,,,,2,50,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Hotel Le Noble,hotel,Mount Lebanon,LB,,33.946732,35.5979426,+9614542750,,https://hotellenoble.com/,False,,,,,,,2,50,high,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
BHive Café,coffee_shop,Beirut,LB,"Mahatma Ghandi, Hamra 1103, Lebanon",33.895172599999995,35.4779702,+9611355351,contact@thebhive.io,http://www.thebhive.io/,True,,100,,,4.4,529,5,75,high,"RTYLR commerce OS (POS, online ordering, CRM)",google_places|osm,2026-05-04T13:12:10.493892Z
مطعم البندقية الإيطالي,restaurant,Beirut,LB,"شارع 8-05, بيروت",33.8713028,35.5359178,+9611516540,,,,https://www.facebook.com/VeneziaRistoranteItaliano,https://www.instagram.com/veneziaristoranteitaliano/,,,,,3,40,high,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
Aphrodite Hotel,hotel,Mount Lebanon,LB,,34.018783,35.6315951,+9619850400,,,,https://www.facebook.com/aphrodite1.hotel/,,,,,,2,30,high,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
Romance Hotel,hotel,Mount Lebanon,LB,,34.0194722,35.6318405,+9619855258,,,,,https://www.instagram.com/romancehotellb/,,,,,2,40,high,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
Grand Gabriel Hotel,hotel,Mount Lebanon,LB,,33.9663436,35.6094226,+9619215222,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Ana Beirut,restaurant,Mount Lebanon,LB,,33.9186162,35.586471,+9614520280,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Le Cerfvolant Beach Restaurant,restaurant,Mount Lebanon,LB,,34.0590867,35.6428933,+96129445679,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
AM Bank,bank,Mount Lebanon,LB,,33.9172084,35.5843654,+9614444590,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Wunderman Thompson,company,Beirut,LB,"47, شارع البطريرك حويك, بيروت",33.8990195,35.5028618,+9611973030,,https://www.wundermanthompson.com/,True,,,,,,,3,25,low,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Garage Riad El Hayek,car_repair,Mount Lebanon,LB,"Aboujaoude industrial center, Naher El Mot",33.8934328,35.5756791,+9611890661,,https://garageriadhayek.wordpress.com/,True,,supports,,,,,4,43,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Billy Boyz,restaurant,Mount Lebanon,LB,,33.9558487,35.6107372,+9619222062,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
iSTYLE,computer,Beirut,LB,,33.8614187,35.5292788,+9611283989,,,,,,,,,,1,30,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Patchi,chocolate,Mount Lebanon,LB,,34.0122961,35.6483938,+9619855925,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Sinno Trading Co SAL,hardware,Beirut,LB,,33.8665744,35.4882994,+9611821821,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
لا بلازير - حلويات,confectionery,Mount Lebanon,LB,Saqiet El-Misk - Bikfaya - Rue Principale,33.9185313,35.6771851,+9614981423,,,,,,,,,,2,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Das Küche,restaurant,Beirut,LB,,33.8971117,35.5245777,+9611442887,info@daskuche.com,https://daskuche.me/,True,,daskuche,,,,,4,70,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Delight,restaurant,Mount Lebanon,LB,Qalaa,33.8382953,35.7333625,+9615530577,,https://pizzadelight-hammana.business.site/?utm_source=gmb&utm_medium=referral,True,,,,,,,3,40,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Pertutti,restaurant,Mount Lebanon,LB,,33.853203,35.5452282,+9615457000,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Owap association,company,North Lebanon,LB,,34.4548322,35.8111426,+9616426997,owap10452@gmail.com,,,,,,,,,2,35,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Mr. International,restaurant,Beirut,LB,,33.8747538,35.5395521,+9611488381,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Pet Palace,pet_grooming,Beirut,LB,شارع جورج حداد,33.8927332,35.5099196,+9611218245,,,,,,,,,,2,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
EcoConsulting,company,Beirut,LB,شارع جورج حداد,33.8937446,35.509428,+9611971266,info@ecoconsulting.net,http://ecoconsulting.net,True,The-Circular-Hub-112887496744002,thecircularhub,,,,,5,55,low,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Globecast Near & Middle East,company,Beirut,LB,,33.8765011,35.5174846,+9611395111,,https://www.globecast.com/,True,,globecast,,https://linkedin.com/company/globecast,,,4,35,low,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
عمر الفحل,doityourself,Beirut,LB,Rue Imam Moussa Sader,33.8599721,35.4865854,+9611852134,,,,,,,,,,2,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Siège social SIDC,community_centre,Beirut,LB,Street 5,33.8761301,35.534709,+9611482428,info@sidc-lebanon.org,https://sidc-lebanon.org/,True,,context,,,,,5,55,low,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Colortek Paints & Wallpapers,interior_decoration,Mount Lebanon,LB,شارع حنكاش الجديد,33.89225,35.5573581,+9611242812,,https://www.colortek.eu/,True,,nas_code,,https://linkedin.com/company/colortek-a-division-of-kassaa-group,,,5,43,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
EDCOLebanon s.a.r.l,company,Mount Lebanon,LB,Antelias,33.9185042,35.5895386,+9614521481,,,,,,,,,,2,15,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Tecfrac,corporate_office,Beirut,LB,"VFPH+Q47, Beirut, Lebanon",33.8869007,35.4778016,+9611788999,,http://www.tecfrac.com/,True,,,,,4.7,3,3,30,low,SEO audit + visibility upgrade,google_places|osm,2026-05-04T13:12:10.493892Z
The Bros,fast_food,Beirut,LB,شارع أرمينيا,33.8972754,35.5271384,+9611570297,,,,thebroslb,,,,,,3,30,high,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
صيدلية سان جورج,pharmacy,Beirut,LB,شارع مستشفى الروم,33.8945438,35.5247962,+9611582997,,,,,,,,,,2,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Nextcare,insurance,Beirut,LB,,33.8807239,35.5386498,+9611504000,lebanon@nextcarehealth.com,https://www.nextcarehealth.com,True,,nextcarehealth,,https://linkedin.com/company/nextcare,,,5,63,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Seven Moons School,school,Mount Lebanon,LB,,33.843026,35.5096797,+9611474662,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Albayan High School,school,Mount Lebanon,LB,,33.8446614,35.5173118,+9611472158,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مشاويش,restaurant,Beirut,LB,شارع ألكسندر فليمنغ,33.8974146,35.5250774,+9611449390,,,,,mashawish.grill,,,,,3,40,high,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
Frunch Eatery - Mar Mikhael,fast_food,Beirut,LB,شارع أرمينيا,33.8974472,35.5270752,+9611403303,,http://frunch-eatery.com,True,,media,,,,,4,50,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Upper Room,restaurant,Mount Lebanon,LB,طريق انطلياس بكفيّا,33.9156251,35.591961,+9613110200,,,,upperroomleb,upperroomlrbanon,,,,,3,40,high,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
Keys'n Chords Music Academy,musical_instrument,Beirut,LB,شارع تامر ملاط,33.8848372,35.4853828,+9611795914,,https://keysncords.com,True,,import,,,,,4,43,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
صيدلية شعار,pharmacy,Beirut,LB,شارع بشارة الخوري,33.8858922,35.506538,+9611663221,,,,,,,,,,2,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Brush Art Paints,doityourself,Beirut,LB,شارع دار الفتوى,33.8848323,35.4902253,+9611706773,,https://www.brushart.co/,False,,,,,,,3,43,medium,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
Tony,restaurant,Mount Lebanon,LB,,33.9128717,35.6770346,+9614985959,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
فرن صفوان الأصلي,bakery,Beirut,LB,طريق السريع بيروت-صيدا,33.8459623,35.4852017,+9611450143,,,,,,,,,,2,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Chez Angelo,restaurant,Beirut,LB,,33.8892169,35.517097,+9611587550,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
بوتيك متحف الصابون في صيدا,gift,Beirut,LB,,33.892583,35.5171468,+9613887688,,https://sidonia.shop/,False,,,,,,,2,43,medium,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
Cafe Younes,coffee_shop,Beirut,LB,"VFVH+WPP, Baalbak, Bayrut, Lebanon",33.8948427,35.4793224,+9611750975,info@cafeyounes.com,http://www.cafeyounes.com/,True,,context,,https://linkedin.com/company/cafe-younes,4.4,896,6,75,high,"RTYLR commerce OS (POS, online ordering, CRM)",google_places|osm,2026-05-04T13:12:10.493892Z
Allcare Pharmacy,pharmacy,Mount Lebanon,LB,,33.8519173,35.5487747,+9615457037,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
FS Office Supplies,electronics,Mount Lebanon,LB,,33.8523178,35.5489502,+9615950180,,https://www.fsofficesupplies.net/,True,,,,,,,2,33,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
ATLAI,gift,Mount Lebanon,LB,,33.8519402,35.5466003,+9615951172,,https://www.altailebanon.com/,True,,,,,,,2,33,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
