name,category,region,country,address,lat,lon,phone,email,website,website_live,facebook,instagram,rating,review_count,completeness_score,industry_priority,recommended_service,source,scraped_at
صيدلية الربيع,pharmacy,Bekaa,LB,الغربي,33.891753,35.9875673,+961 8 910 818,,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Chococrepe,confectionery,Bekaa,LB,Route Vallée Ferzol,33.8670264,35.9571511,+9618951722,,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
New foodies,supermarket,Bekaa,LB,"Ferzol, Lebanon",33.8577862,35.943011299999995,08 951 379,,,,,,4.3,307,2,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places|osm,2026-05-04T11:47:22.394171Z
سوبرماركت البركة,supermarket,Bekaa,LB,الغربي,33.8918749,35.987577,+9618913217,,,,,,,,2,medium,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Mamounia,restaurant,Mount Lebanon,LB,,33.8997276,35.5733992,+9611888326,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Deek'Matic,restaurant,Mount Lebanon,LB,"Main road, Qornet Chehwen",33.9208523,35.6337942,+961 4 922 161,,https://menu.omegasoftware.ca/deekmatic,True,,,,,3,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Elma Wedding Cars,car_rental,Mount Lebanon,LB,,33.9200322,35.6462608,+961 4 927 225,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Al NAHR RESTAURANT,restaurant,Bekaa,LB,Al nahr، Lebanon,33.9631411,35.779325299999996,04 288 197,,,,,,4.4,397,2,high,"RTYLR commerce OS (POS, online ordering, CRM)",google_places|osm,2026-05-04T11:47:22.394171Z
ملتقى السفير,cafe,Beirut,LB,,33.893587,35.4850665,+96181857880,,,,,multaqa.beirut,,,2,high,Website launch + capture their existing audience,osm,2026-05-04T11:47:22.388875Z
ماركت أنثني,convenience,Bekaa,LB,,33.8544401,35.8949839,+961 8 800 383,,,,,,,,1,medium,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Kassab Resto & Butchery,restaurant,Beirut,LB,طريق دمشق,33.8540615,35.520703,+961 1 278 222,,,,,,,,2,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
بارون شانت,restaurant,Mount Lebanon,LB,أتستراد البحر,33.7845609,35.4765459,+9615807803;+96171119934,,,,,,,,2,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Fakhani Fresh,supermarket,South Lebanon,LB,طريق صيدا القديمة,33.7981973,35.4856399,+9615803111,,,,,,,,2,medium,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
ديوان ماركت,supermarket,South Lebanon,LB,طريق صيدا القديمة,33.797652,35.4851554,+961 5 810 850,,http://www.diwanhypermarket.com,True,,,,,3,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
مؤسسة حسن الجمل التجارية,appliance,Beirut,LB,شارع برج أبي حيدر,33.8818686,35.497892,+9611307022,,https://aljamaltrading.com,True,,,,,3,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
تحت الشجرة,restaurant,Beirut,LB,شارع جان دارك,33.8980625,35.4814375,+96121750566,,,,,,,,2,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Malik's Hamra,stationery,Beirut,LB,شارع الحمرا,33.8955835,35.4834251,+961 1 741 911,,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
حلويات الأنوار,confectionery,South Lebanon,LB,شارع الست نفيسة,33.5617573,35.3783528,+961 7 725 758,,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Crêpe Station,confectionery,Beirut,LB,,33.8938441,35.5402278,+961 1 255 037,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
مطعم ذوات,restaurant,South Lebanon,LB,,33.5657253,35.3722902,+961 7 723 724,,,,,https://www.instagram.com/zawat.restaurant,,,2,high,Website launch + capture their existing audience,osm,2026-05-04T11:47:22.388875Z
Jadov Pets Center,pet,South Lebanon,LB,طريق صيدا القديم,33.8055566,35.5015073,+9615441272,,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Terabyte Computers Msaytbeh,computer,Beirut,LB,شارع بشير جنبلاط,33.8807435,35.4937647,+9611640501,,https://terabyte.computer/,False,,,,,3,high,Website rebuild + maintenance,osm,2026-05-04T11:47:22.388875Z
Château Qanafar Boutique,wine,Beirut,LB,Amine Gemayel street,33.8838807,35.5266331,+961 1 398 782,contactus@chateauqanafar.com,https://www.chateauqanafar.com/,True,chateauqanafar,chateauqanafar,,,5,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Baba Bahaa,toys,Mount Lebanon,LB,,33.7450515,35.4547631,+9615601535,,http://bababahaaonline.com,False,Bababahaashop,,,,3,medium,Website rebuild + maintenance,osm,2026-05-04T11:47:22.388875Z
مؤسسة عماد كمال اللبان التجارية,hardware,Beirut,LB,,33.860432,35.5097671,+961 1 556 489,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Kado Ghamlouch,toys,Beirut,LB,ميشال زكور,33.8569592,35.5229041,+961 1 547 447,,http://kadoghamloush.com,True,,,,,3,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Beit Toureef,hotel,Beirut,LB,,33.8953507,35.5191991,+961 1 443 495,,https://beittoureef.com/,True,,,,,2,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
سوبرماركت يوسف ناصر,supermarket,South Lebanon,LB,,33.1661316,35.3910565,+9613976090,,,,,,,,1,medium,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Sea Slim,bakery,Beirut,LB,شارع الياس البعقليني,33.885804,35.5203623,+96176336667,,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
كافية أبو الوليد,cafe,Akkar,LB,,34.5915375,36.1168348,+96170113470,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
16MM,bar,Beirut,LB,Gouraud,33.8949542,35.51444,81 440 760,,,,,,,,2,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Aroos almasayif,convenience,Mount Lebanon,LB,,33.807287,35.5975226,78862883,,,,,,,,1,medium,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
El Fouar Maronite School,school,North Lebanon,LB,El Fouar,34.4353498,35.8858662,06685656,,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Abu Yahya,restaurant,Mount Lebanon,LB,,33.7856917,35.4901534,+9613779503,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Khayzaran56,restaurant,Mount Lebanon,LB,طريق البحر,33.7891013,35.4785711,+9613552235,,,,,,,,2,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Al-Rouken Al-Shami,restaurant,Mount Lebanon,LB,,33.7870273,35.4798029,+961 5 802 955,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Falafel Khalifeh,restaurant,Mount Lebanon,LB,,33.7912056,35.4812004,+961 5 801 595,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
أ ب ث الأشرفية,mall,Beirut,LB,,33.8889658,35.5196789,+961 1 212 888,,http://www.abc.com.lb/,True,,,,,2,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
فندق سان جورج,hotel,Beirut,LB,,33.9024311,35.4945685,+9611370741,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Al Assi Hospital,hospital,Akkar,LB,,34.3983304,36.4064865,+961 8 200 238,,,,https://www.facebook.com/alassihospital,,,,2,medium,Website launch + capture their existing audience,osm,2026-05-04T11:47:22.388875Z
Byblos Sur Mer,hotel,North Lebanon,LB,,34.1226154,35.6427738,+9619548000,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
سيتي مول,mall,Mount Lebanon,LB,أتستراد البحر,33.8981178,35.5639031,+961 1 905 555,,https://citymall.com.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Intercontinental Mzaar Hotel,hotel,Bekaa,LB,,33.9924013,35.8365726,+961 9 340 100,,https://www.ihg.com/intercontinental/hotels/gb/en/mzaar/mzrha/hoteldetail,True,,,,,2,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
"Le Gray, Beirut",hotel,Beirut,LB,"Beirut Central District, Beirut, Lebanon",33.8972396,35.5067343,01 971 111,,http://www.legray.com/,True,,,4.6,970,3,high,"RTYLR commerce OS (POS, online ordering, CRM)",google_places|osm,2026-05-04T11:47:22.394171Z
مدرسة الإخوة المريميين الشانفيل,college,Mount Lebanon,LB,ديك المحدي,33.9353951,35.617007,+961 4 913 327,,https://www.champville.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
الرسول الأعظم,hospital,Mount Lebanon,LB,,33.8431013,35.4987114,+9611458555;+9611456455;+9611456456,info@alrassoul.org,http://alrassoul.org/ar/,True,,,,,3,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
أ ب سي الضبية‎‎,mall,Mount Lebanon,LB,الضبية‎‎,33.9266286,35.5882046,+961 4 416 000,,http://www.abc.com.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
لو مول,mall,Mount Lebanon,LB,ضبية,33.9297064,35.5890885,+961 4 408 111,,https://www.lemall.com.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
هوم سنتر,furniture,Beirut,LB,سن الفيل,33.8686042,35.5357765,+961 5 956 448,,http://www.homecentrestores.com/,False,,,,,3,medium,Website rebuild + maintenance,osm,2026-05-04T11:47:22.388875Z
Hilton Beirut Metropolitan Palace,hotel,Beirut,LB,"Dimitri El Hayek, بيروت",33.8707953,35.5359606,+961 1 496 666,BeirutMetropolitanpalace.Information@hilton.com,https://www.hilton.com/en/hotels/beymphi-hilton-beirut-metropolitan-palace/,True,http://www.facebook.com/HiltonBeirutMetropolitanPalace,,,,5,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
مستشفى يونيفيل,hospital,South Lebanon,LB,الناقورة,33.1240808,35.1372511,+9611925000,,https://unifil.unmissions.org/,True,,,,,3,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Fahd Supermarket - Forn El Chebbak,supermarket,Beirut,LB,"Forn El Chebbak, Lebanon",33.8699539,35.5249211,01 292 003,,,,,,4.1,1659,2,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places|osm,2026-05-04T11:47:22.394171Z
Four Points by Sheraton Le Verdun,hotel,Beirut,LB,"Verdun, Boulevard, طريق صائب سلام، بيروت، Lebanon",33.8821803,35.4855108,01 803 804,verdun.reservations@fourpointshotels.com,https://www.marriott.com/en-us/hotels/beyfp-four-points-le-verdun/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,True,,,4.2,888,4,high,"RTYLR commerce OS (POS, online ordering, CRM)",google_places|osm,2026-05-04T11:47:22.394171Z
Four Seasons Hotel Beirut,hotel,Beirut,LB,"1418 Prof. Wafic Sinno, طريق ميناء الحصن، بيروت 2020 4107, Lebanon",33.9016795,35.4990035,01 761 000,,https://www.fourseasons.com/beirut/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-bei-hre-mid-seo-na&utm_content=na-na&utm_term=na,True,,,4.6,2114,3,high,"RTYLR commerce OS (POS, online ordering, CRM)",google_places|osm,2026-05-04T11:47:22.394171Z
Pépinières La Sagesse,garden_centre,Mount Lebanon,LB,,33.8915512,35.5696079,+961 1 887 161,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Saint George Hospital University Medical Center,hospital,Beirut,LB,"Saint George hospital university medical center, Achrafieh, Lebanon",33.8937793,35.523658999999995,01 441 000,,https://www.stgeorgehospital.org/contact,True,,,3.7,227,3,medium,Reputation + SEO turnaround,google_places|osm,2026-05-04T11:47:22.394171Z
الأكاديمية اللبنانية للفنون الجميلة,university,Beirut,LB,"شارع 23, سن الفيل",33.8796167,35.5407206,+9611480056,,https://alba.edu.lb,True,,,,,3,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
مستشفى السلام,hospital,North Lebanon,LB,,34.4214788,35.8268755,+961 6 411 700,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Antonite Sisters School,school,Mount Lebanon,LB,,34.0147434,35.6625412,+961 9 920 114,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Le Charcutier Aoun,supermarket,Mount Lebanon,LB,,33.911537,35.5819324,+961 4 521 763,,,,,,,,1,medium,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Hôpital Tal Chiha,hospital,Bekaa,LB,,33.8408246,35.9058668,+9618823055,nicolas.khoury@telchiha.com,https://www.telchiha.com/,True,https://www.facebook.com/TelChiha/,,,,4,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
مستشفى سان لويس جونية,hospital,Mount Lebanon,LB,,33.9930746,35.6407617,+9619933334,,http://www.stherese.com/hop3.aspx,True,https://www.facebook.com/pages/category/Hospital/Hôpital-Saint-Louis-Jounieh-160985097621069,,,,3,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
مستشفى اللبناني الكندي,hospital,Beirut,LB,,33.8722039,35.5350876,+9611511488,info@hoplica.com,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Tannourine Governmental Hospital,hospital,North Lebanon,LB,,34.2126385,35.8610537,+9616520555,,,,https://www.facebook.com/pages/category/Hospital/Tannourine-Governmental-Hospital-785020254968713,,,,2,medium,Website launch + capture their existing audience,osm,2026-05-04T11:47:22.388875Z
مستشفى سان جورج,hospital,Mount Lebanon,LB,,33.8370343,35.5271262,+9615463922,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
جامعة سيدة اللويزة,university,Mount Lebanon,LB,ذوق مصبح,33.9507794,35.6137093,+961 9 208 000,,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Mount Lebanon Hospital University Medical Center,hospital,Beirut,LB,"Mickhael، Michel Gharios, Hazmiyeh, Lebanon",33.860368,35.52823,05 957 000,mlh@mlh.com.lb,http://mlh.com.lb/,True,https://www.facebook.com/mountlebanonhospital,,3.3,230,5,medium,Reputation + SEO turnaround,google_places|osm,2026-05-04T11:47:22.394171Z
Collège des Frères Mont La Salle,school,Mount Lebanon,LB,"Route Principale Aïn Saadé, Aïn Saadé",33.8664377,35.5775903,+961 1 870 025,direction@montlasalle.edu.lb,http://www.montlasalle.edu.lb/,True,,,,,4,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Hopital Hayek,hospital,Beirut,LB,"Mkalles, Lebanon",33.870431599999996,35.5378376,01 481 333,info@hopitalhayek.com,https://hayekhospital.org/,False,,,4.6,45,4,medium,Website rebuild + maintenance,google_places|osm,2026-05-04T11:47:22.394171Z
شاركوتيه عون,supermarket,Mount Lebanon,LB,,33.8741423,35.57997,+961 1 891 609,,,,,,,,1,medium,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Advanced Eye Care,clinic,Mount Lebanon,LB,Antelias-Naccache old road,33.9223892,35.5887484,+961 4 444 541,drwarrak@eyecare-lb.com,http://www.eyecare-lb.com,True,,,,,4,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
مستشفى ضهر الباشق,hospital,Mount Lebanon,LB,,33.8827146,35.5992607,+9614872144,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
Portemilio Hotel,hotel,Mount Lebanon,LB,,33.9811709,35.6133028,+961 9 933 300,,https://www.portemilio.com/,True,,,,,2,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
The Rooms,hotel,Mount Lebanon,LB,,33.9909793,35.6395718,+961 9 914 514,info@theroomslb.com,https://theroomslb.com,True,,,,,3,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
الفلمنكي,cafe,Beirut,LB,"شارع شاتيلا, بيروت",33.8916453,35.4711518,+9611323456,,http://www.alfalamanki.com,True,,,,,3,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
الرسول الأعظم للقلب,hospital,Mount Lebanon,LB,,33.8437872,35.4989961,+9611456456,,,,https://www.facebook.com/alrasul.alazam,,,,2,medium,Website launch + capture their existing audience,osm,2026-05-04T11:47:22.388875Z
The Grand Meshmosh Hotel,hotel,Beirut,LB,"Saint Nicolas stairs، Bayrut, Lebanon",33.894451499999995,35.5155126,01 563 465,thegrandmeshmosh@gmail.com,http://www.thegrandmeshmosh.com/,True,grandmeshmosh,,4.3,314,5,high,"RTYLR commerce OS (POS, online ordering, CRM)",google_places|osm,2026-05-04T11:47:22.394171Z
هيلتون بيروت وسط المدينة,hotel,Beirut,LB,Rue Émir Majid Arslan,33.9012172,35.5029789,+961 1 951 111,beyhi_info@hilton.com,https://ar.hilton.com/ar_ar/hotels/hilton-beirut-downtown/,True,https://www.facebook.com/HiltonBeirutDowntown,https://www.instagram.com/hiltonbeirutdowntown,,,5,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Colonel Beer Microbrewery,pub,North Lebanon,LB,,34.2503218,35.6580983,+9616743543,,https://colonelbeer.com/,True,,,,,2,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
الجامعة الحديثة للإدارة والعلوم,university,Beirut,LB,,33.8933339,35.4958492,+961 1 371 884;+961 1 371 885;+961 1 371 886,,https://www.mubs.edu.lb/,True,,,,,2,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
فندق الخيال الكبير,hotel,Bekaa,LB,رياق‎‎,33.8671612,36.0025697,+961 8 900 901,info@alkhayalgrandhotel.com,https://alkhayalgrandhotel.com/,False,,,,,4,high,Website rebuild + maintenance,osm,2026-05-04T11:47:22.388875Z
Beirut Evangelical School for Girls & Boys,school,Mount Lebanon,LB,,33.9219635,35.5970919,+9614411100;+9614411179,info@besgb.edu.lb,,,,,,,2,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
مستشفى بهمن,hospital,Beirut,LB,,33.8535412,35.5061135,+9611544000,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
مستشفى سانت تريز الحدث,hospital,Mount Lebanon,LB,"طريق 20, الحدث",33.8444336,35.5272469,+9615466780,,http://www.stherese.com/hop1.aspx,True,https://www.facebook.com/pages/category/Hospital/Hôpital-Sainte-Thérèse-Hadat-740943959309401,,,,4,medium,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
Portaluna,hotel,Mount Lebanon,LB,,33.9949793,35.6416203,+961 9 901 777,,,,,,,,1,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T11:47:22.388875Z
Deek Duke,restaurant,Beirut,LB,شارع الحمرا,33.895919,35.479507,+961 1 344 744,,https://deekduke.com/,True,,,,,3,high,SEO audit + visibility upgrade,osm,2026-05-04T11:47:22.388875Z
مدرسة المهدي,school,Mount Lebanon,LB,,33.8406631,35.5184526,+9611465910,,,,,,,,1,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T11:47:22.388875Z
