name,category,region,country,address,lat,lon,phone,email,website,website_live,facebook,instagram,whatsapp,linkedin,rating,review_count,completeness_score,lead_score,industry_priority,recommended_service,source,scraped_at
THE HOME STUDIO,yoga_studio,Beirut,LB,"Mar Maroun, Horsh tabet 0000, Lebanon",33.8718783,35.5387239,+9613622723,,,,,,,,5,4,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Wellnest Studio,gym,Mount Lebanon,LB,"VHV8+8F8, Jdeideh, Lebanon",33.893680499999995,35.5661814,+96181244226,,,,,,,,5,19,2,23,medium,Lead-gen website + Google Ads launch,google_places,2026-05-04T13:12:10.493892Z
Fly Fit Studio By Mimi,yoga_studio,Mount Lebanon,LB,"Haret Sakher, Jounieh, Lebanon",33.993403199999996,35.646964499999996,+96170897346,,https://www.instagram.com/flyfitstudiobymimi,True,,rsrc.php,,,5,20,4,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Peak Wellness Studio,gym,Mount Lebanon,LB,"1-17, Bchamoun, Lebanon",33.787473,35.505451,+96178806909,,,,,,,,5,12,2,23,medium,Lead-gen website + Google Ads launch,google_places,2026-05-04T13:12:10.493892Z
Omkara House Of Yoga,yoga_studio,Beirut,LB,"Beirut - Hazmiyeh - next to Tele Liban, 5th floor، Lebanon",33.8510468,35.543155999999996,+9613752739,,,,,,,,4.9,7,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Niya Community,wellness_center,Mount Lebanon,LB,"Street 64, Dbayeh, 0000, Lebanon",33.9345419,35.5904865,+9613543547,,https://www.yoginomads.eu/,True,,theme,,,5,29,4,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Zen In The City Beirut,yoga_studio,Beirut,LB,"Alfred Nobel, Bayrut, Lebanon",33.8924634,35.4836465,+9613609453,,https://www.instagram.com/zeninthecitybeirut?igsh=YXVmNW5oOWlkc2M4&utm_source=qr,True,,rsrc.php,,,5,27,4,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
The Yoga Space - Aley,yoga_studio,Mount Lebanon,LB,"Bshara el khoury st. Alameh bldg 1st flr Facing Bank, Audi, عاليه 1501, Lebanon",33.806885099999995,35.6037379,+96170294651,,,,,,,,5,1,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Yoga & More,yoga_studio,Mount Lebanon,LB,"Ghazir, Lebanon",34.0201091,35.6645507,+96181435051,,,,,,,,5,6,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Move by Yara,fitness_center,Bekaa,LB,"Osta Business Centre, houch el oumara, Zahlé, Lebanon",33.835428,35.9096008,+96181851655,,http://instagram.com/movebyyara,True,,rsrc.php,,,5,42,4,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Wesley's Wholesale,supermarket,Beirut,LB,"Camille Chamoun Boulevard، Antoine Gharios Center, Ground Floor، Bayrut, Lebanon",33.8616078,35.5268394,+9611289555,,http://wesleysonline.com/,True,,media,,,4.4,1333,4,43,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Golden Star,supermarket,Mount Lebanon,LB,"XJQQ+9FC, Haret Sakher, Lebanon",33.9884358,35.6386308,+9619641234,,,,,,,,4.5,662,2,23,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Faddoul Supermarket,grocery_store,Mount Lebanon,LB,"Sarba, Jounieh, Lebanon",33.9781093,35.625513,+9619913914,info@faddoulsupermarket.com,http://faddoulsupermarket.com/,True,,context,,,4.3,1624,5,55,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Goodies,supermarket,Beirut,LB,"VFQM+273, Beirut, Lebanon",33.8875002,35.483174399999996,+9611796797,,http://www.goodies.com.lb/,True,,3.1.3,,,4.3,748,4,43,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Spinneys Dbayeh,supermarket,Mount Lebanon,LB,"Main, Dbayeh, Bayrut, Lebanon",33.9249234,35.5876525,+9614541441,,http://www.spinneys-lebanon.com/,True,,context,,,4.1,2410,4,43,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Metro Market,supermarket,Mount Lebanon,LB,"Ghazir, Juniyah, Lebanon",34.0079686,35.649839799999995,+9619851300,,http://www.metromarketlebanon.com/,True,,media,,,4.3,854,4,43,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Spinneys - Jnah,supermarket,Beirut,LB,"El, Wata, Bayrut, Lebanon",33.873378699999996,35.489643,+9611837837,,http://www.spinneys-lebanon.com/,True,,context,,,4.1,3519,4,43,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Spinneys,supermarket,Beirut,LB,"Between Chevrolet and Assayad roundabout، Hazmiyeh, Lebanon",33.862319899999996,35.5331573,+9615950530,,http://www.spinneys-lebanon.com/,True,,context,,,4.3,2673,4,43,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Fresh Harvest Supermarket,grocery_store,Beirut,LB,"Sakyet El Janzir, Riyad st, next to Marakesh Pharmacy 50 meters North of Sakeih square, بيروت، Lebanon",33.8896152,35.4802605,+9611808880,,,,,,,,4.1,25,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Urban Market,supermarket,Beirut,LB,"Beirut, Lebanon",33.9013053,35.4923692,+9611366706,,https://www.facebook.com/urbanmarketlb/,True,,media,,,4.1,284,4,43,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Ghazale - Supermarket,supermarket,Bekaa,LB,"RR9V+5QW, Zebdol, Lebanon",33.81799240000001,35.844449399999995,+9618542437,,,,,,,,4.3,697,2,23,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Al Amlieh SuperMarket,supermarket,Beirut,LB,"RFXW+PMF, Jnah, Lebanon",33.8493188,35.4966602,+9611454021,,,,,,,,4.2,736,2,23,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Happy hazmieh,supermarket,Beirut,LB,"Facing City Center road، Hazmiyeh, Lebanon",33.8615002,35.5282881,+9613142779,,http://happydiscountstore.com/,True,,,,,3.8,1174,3,43,medium,Reputation + SEO turnaround,google_places,2026-05-04T13:12:10.493892Z
Fahed Supervalue,supermarket,Mount Lebanon,LB,"VHX9+982, Wata Aamaret Chalhoub, Lebanon",33.898392099999995,35.568269099999995,+9611884004,,http://www.supervalue.com.lb/,True,,fahed_supervalue,,,4.1,1157,4,43,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Amleya hypermarket,shopping_mall,South Lebanon,LB,"G9C7+332, Ghaziyeh, Lebanon",33.5201454,35.362634299999996,+9617225999,,,,,,,,4.3,825,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Spinneys Tyr,supermarket,South Lebanon,LB,"Al Hawsh، Sour, Lebanon",33.2566986,35.217884,+9617350050,,http://www.spinneys-lebanon.com/,True,,context,,,4.1,536,4,43,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
COOP - Ramlet El Bayda,supermarket,Beirut,LB,"VFJJ+PJM, Beirut, Lebanon",33.8818321,35.481533,+9611801597,,http://coopfoodstore.coop/,False,,,,,3.9,173,3,53,medium,Website rebuild + maintenance,google_places,2026-05-04T13:12:10.493892Z
J&M Joseph Maroun Market,grocery_store,Mount Lebanon,LB,"VJ73+C4V, Beit Meri, Lebanon",33.8636001,35.60281,+9614872107,,https://m.facebook.com/josephmarounmarket/,True,,,,,4.5,271,3,25,low,Discovery call - scope the right service,google_places,2026-05-04T13:12:10.493892Z
KSC – Khoury Shopping Center,supermarket,North Lebanon,LB,"HADADI STREET, Batroun, Lebanon",34.253819,35.6626718,+9616741808,,,,,,,,4.1,544,2,23,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
La Valeur Supermarche - Achrafieh,supermarket,Beirut,LB,"square, Sassine, Bayrut 0000, Lebanon",33.887699399999995,35.521647099999996,+9611216030,,https://www.lavaleur.net/,True,,mdi,,,4.1,158,4,43,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Al Janoub - Supermarket,supermarket,South Lebanon,LB,"76M9+FR7, Aabbasiyyeh, Lebanon",33.2836685,35.219535799999996,+9617343604,,https://m.facebook.com/janoub.s.market/,True,,,,,4,704,3,33,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Stop & Shop,grocery_store,Mount Lebanon,LB,"Naqqache, Lebanon",33.9211082,35.5895067,+9614444225,,,,,,,,4.4,209,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
St. Michel Supermarket,supermarket,Beirut,LB,"VF5Q+MHR, Beirut, Lebanon",33.859234799999996,35.4889039,+9611844522,,,,,,,,3.5,101,2,33,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Trust Supermarket,supermarket,Mount Lebanon,LB,"XM2F+73W, Ballouneh, Lebanon",33.9507287,35.672711299999996,+9619236435,,,,,,,,4,336,2,23,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Sharhabil Supermarket,supermarket,Mount Lebanon,LB,"H9JV+245, Sidon, Lebanon",33.5800161,35.3928723,+9617727248,,https://m.facebook.com/sharhabilmarket/,True,,,,,4,399,3,33,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
La Valeur Supermarket,grocery_store,Mount Lebanon,LB,"WJGP+257, Beit Al Koukko, Lebanon",33.925032099999996,35.6354189,+9614930396,,http://www.lavaleur.net/,True,,mdi,,,4,277,4,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
8 To Late Supermarket,supermarket,Bekaa,LB,"RWP6+R2J, Zahlé, Lebanon",33.83707750000001,35.9100228,+9618829682,,,,,,,,4.2,269,2,23,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Albalad supermarket,grocery_store,Beirut,LB,"VF8Q+2JF, Ghobeiry, Lebanon",33.8650699,35.4890481,+9611853651,,,,,,,,3.9,79,2,25,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Supermarket Abo Tarek,grocery_store,Mount Lebanon,LB,"RJ32+659, Aley, Lebanon",33.8030428,35.600473799999996,+96125554048,,,,,,,,4.5,98,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Chtaurama Center,restaurant,Bekaa,LB,"RR8Q+M3P, Chtoura, Lebanon",33.8170911,35.837404,+9618540444,chtauramacenter@gmail.com,http://www.chtauramacenter.com/,True,,font,,,4.5,52,5,70,high,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Supermarket Yammine,supermarket,Mount Lebanon,LB,"Dekwaneh, Lebanon",33.873430899999995,35.5479206,+9611687557,,,,,,,,4.3,158,2,23,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Abilmona SuperMarket,supermarket,Mount Lebanon,LB,"Rwaysat, Aley 1111, Lebanon",33.799953599999995,35.675637,+96170506674,,,,,,,,4.4,33,2,23,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Hashem Supermarket,grocery_store,Bekaa,LB,"VW2J+87G, Maalaqah, Lebanon",33.8508181,35.930702,+96171173373,,,,,,,,4.1,95,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Saikaly Supermarket,supermarket,Bekaa,LB,"RWJ4+GH9, Lebanon",33.831282,35.9064853,+9618808800,,,,,,,,4.6,75,2,23,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Daoud Supermarket,supermarket,Bekaa,LB,"Zahlé, Lebanon",33.846603,35.9071881,+9618804600,,,,,,,,4.4,121,2,23,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Tawfeer discount store Raouche,supermarket,Beirut,LB,"Beirut, Lebanon",33.893316999999996,35.4742014,+9611799002,,,,,,,,4,22,2,23,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Russian Supermarket,grocery_store,Mount Lebanon,LB,"WH7Q+8V9 Rd, Antelias, Lebanon",33.913285300000005,35.5897463,+9614714690,,,,,,,,4.3,56,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Raad Supermarket,supermarket,Mount Lebanon,LB,"RP88+3JP، main street، Chbaniyeh, Lebanon",33.8152219,35.716567399999995,+9615370557,,,,,,,,4.6,85,2,23,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Amerkene,grocery_store,Beirut,LB,"Facing Mossale Gas Company, Jnah, Lebanon",33.8556993,35.4880162,+9613982261,&#105;n&#102;o&#64;ame&#114;k&#101;&#110;&#101;.&#99;o&#109;,http://amerkene.com/,True,,keyframes,,,4.7,3,5,55,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
Amleya Hypermarket,shopping_mall,Beirut,LB,"Beirut, Lebanon",33.8493034,35.496514,+9611454022,,https://www.facebook.com/AmleyaHypermarketOfficialPage/,True,,media,,,3.5,10,4,45,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
Al Najjar Modern Mills - شركة مطاحن النجار الحديثة,supermarket,Bekaa,LB,"Al wadi street Jdita Makseh, 1802, Lebanon",33.816285799999996,35.8303674,+96171277907,,http://www.alnajjarmills.com/,True,,,,,4.8,109,3,33,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Haddad market,grocery_store,Bekaa,LB,"RVJX+QP5, Ksara, Lebanon",33.831895599999996,35.8993532,+9618805826,,,,,,,,4.6,18,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Urban Fresh,food_store,Beirut,LB,"Highway, Hazmieh, Lebanon",33.8502313,35.5423799,+96178858878,,https://urbanfresh-lb.com/,True,,media,,,4.3,35,4,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Yours market,supermarket,Bekaa,LB,"RVWP+47H, Zahlé, Lebanon",33.845318299999995,35.885743399999996,+96170166943,,,,,,,,4,28,2,23,medium,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Kfoury all fresh,grocery_store,Bekaa,LB,"Zahlé, Lebanon",33.831377499999995,35.9074528,+96170768744,,,,,,,,4.7,15,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Hazella Baking School,bakery,,LB,"878 S Main St, Lebanon, OR 97355, USA",44.537656,-122.90719620000002,+9615414054193,,https://hazellabakingschool.com/,True,,keyframes,,,5,355,4,43,medium,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
La Gourmandine Mt. Lebanon,bakery,,LB,"300 Cochran Rd, Mt. Lebanon, PA 15228, USA",40.3806289,-80.05242559999999,+9614123433489,&#108;&#97;&#119;&#114;&#101;&#110;&#99;&#101;&#118;&#105;&#108;&#108;&#101;&#64;&#108;&#97;&#103;&#111;&#117;&#114;&#109;&#97;&#110;&#100;&#105;&#110;&#101;&#98;&#97;&#107;&#101;&#114;&#121;&#46;&#99;&#111;&#109;,https://lagourmandinebakery.com/,True,,lagourmandinebakery,,,4.7,815,5,63,medium,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
The Lebanese Bakery,bakery,Beirut,LB,"Salim Bustros, Bayrut, Lebanon",33.8920178,35.5121769,+9611337807,,http://thelebanesebakery.com/,True,,context,,,4.4,331,4,43,medium,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Tusk Bakery,bakery,Beirut,LB,"Beirut, Lebanon",33.896439199999996,35.5306801,+9611571720,,https://instagram.com/tuskbakery?igshid=YmMyMTA2M2Y=,True,,rsrc.php,,,4.4,112,4,43,medium,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Panaderia y Reposteria Ceballos Bakery,bakery,,LB,"381 N 9th St, Lebanon, PA 17046, USA",40.345326899999996,-76.427174,+9617173895228,,https://www.facebook.com/Crballosbakery,True,,media,,,4.7,454,4,43,medium,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Better From Scratch,bakery,Beirut,LB,"VFXV+8PR, Beirut, Lebanon",33.898355599999995,35.4942711,+96178965285,,,,,,,,4.4,84,2,23,medium,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Fresh Donuts,donut_shop,,LB,"1202 Cumberland St, Lebanon, PA 17042, USA",40.338420400000004,-76.43153219999999,+9617172738886,,https://m.facebook.com/TheRealFreshDonuts/,True,,,,,4.8,1142,3,25,low,Discovery call - scope the right service,google_places,2026-05-04T13:12:10.493892Z
OH! BAKEHOUSE,bakery,Beirut,LB,"Monot, Bayrut, Lebanon",33.890020199999995,35.5079959,+9613890744,info@ohbakehouse.com,http://www.ohbakehouse.com/,True,,keyframes,,,4.5,85,5,63,medium,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
DES CHOUX ET DES IDEES - LA BOUTIQUE,bakery,Beirut,LB,"Rue de l، Independance، Bayrut, Lebanon",33.88694230000001,35.5182139,+96170779772,,http://www.deschouxetdesidees.com/,True,,charset,,,4.5,75,4,43,medium,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Batrouni Bakery,restaurant,Mount Lebanon,LB,Broumana Main Road، Broumana، Lebanon,33.885076999999995,35.636908999999996,+9613394411,,,,,,,,4.8,77,2,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Mavia Bakery,bakery,Beirut,LB,"Beirut, Lebanon",33.894879599999996,35.518316299999995,+96171418720,,https://maviabakery.com/,True,,media,,,4.9,32,4,43,medium,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Pâte à Choux Sodeco,pastry_shop,Beirut,LB,"VGP5+QPJ, Beirut, Lebanon",33.8869624,35.5092661,+9611614150,,https://www.instagram.com/pateachouxleb/?hl=en,True,,rsrc.php,,,4.7,170,4,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Sugar Vibes,donut_shop,,LB,"754 S Main St, Lebanon, OR 97355, USA",44.53865700000001,-122.907382,+9615414054069,,https://m.facebook.com/sugarvibesdonutco,True,,,,,4.6,314,3,25,low,Discovery call - scope the right service,google_places,2026-05-04T13:12:10.493892Z
Dupain,bakery,Beirut,LB,"Saifi Village, Beirut 0000, Lebanon",33.8937679,35.5072413,+96170949193,,,,,,,,4,256,2,23,medium,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Bakelab COUNTER,bakery,Beirut,LB,"Pharoun, Bayrut 1100, Lebanon",33.8977459,35.525351199999996,+96181557354,,,,,,,,4.9,56,2,23,medium,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Panino bakery,pastry_shop,Mount Lebanon,LB,"Khalil Roukoz Street، Mazraat Yachoua, Lebanon",33.9276558,35.6296075,+9614926203,,http://paninobakery.com.lb/,False,,,,,4.2,260,3,35,low,Website rebuild + maintenance,google_places,2026-05-04T13:12:10.493892Z
SmushKies,dessert_shop,Beirut,LB,"St، Alexander Fleming, Bayrut 1104, Lebanon",33.897191400000004,35.5250042,+9611444352,smushkies@smushkies.com,http://smushkies.com/,True,,context,,,4.1,250,5,55,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Verona Bakery,bakery,Mount Lebanon,LB,"VGVW+CH4, Lebanon",33.8935059,35.5464547,+9611260391,,,,,,,,4.3,69,2,23,medium,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
"Secrets Cakes, Choeifat",cake_shop,Mount Lebanon,LB,"QFXP+89 Khalde، Before The Spot Mall، Main Road، Chouaifet El Aamroussieh, Lebanon",33.7984091,35.4859,+9615802203,,,,,,,,4.2,123,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
