name,category,region,country,address,lat,lon,phone,email,website,website_live,facebook,instagram,rating,review_count,completeness_score,industry_priority,recommended_service,source,scraped_at
VIA MINA,hotel,North Lebanon,LB,"Farah Antoun, Al Mina، Tarablus, Lebanon",34.453823899999996,35.8096163,06 222 227,,http://www.viamina.com/,False,,,4.3,379,3,high,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Beverly Beach Hotel,hotel,Mount Lebanon,LB,"Haret Sakher, Jounieh, Lebanon",33.9915719,35.6393857,09 639 999,,https://beverlychainhotels.com/,True,,,5,27,3,high,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T11:47:22.394171Z
SeaRock Suites Hotel,hotel,North Lebanon,LB,"Sea Side Rd, Aamchit 1401, Lebanon",34.1502938,35.6273875,78 735 073,,https://www.searocksuites.com/,True,,,4.9,28,3,high,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T11:47:22.394171Z
Sea Lofts Kfarabida,hotel,North Lebanon,LB,"Sea Road, Kfar Aabida, Lebanon",34.249832,35.6642904,70 271 771,,https://www.sealoftsbatroun.com/,True,,,4.4,14,3,high,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
3:Sixteen Boutique,clothing_store,,LB,"108 E Main St, Lebanon, TN 37087, USA",36.2077415,-86.29005060000001,(615) 547-9131,,https://3sixteenboutiquetn.com/,True,,,4.8,105,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
"Dreams Boutique, LLC",womens_clothing_store,,LB,"124 Public Sq, Lebanon, TN 37087, USA",36.208129899999996,-86.2916218,(615) 547-9799,,http://www.dreamsboutique-tn.com/,True,,,4.6,29,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Boutique Koala,womens_clothing_store,Beirut,LB,"Sami El Solh, Bayrut, Lebanon",33.8752821,35.5190595,76 679 028,,https://www.boutiquekoala.com/,True,,,5,15,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Urban Mills Promotions & Boutique,womens_clothing_store,,LB,"126 Public Sq, Lebanon, TN 37087, USA",36.207851,-86.2917698,(615) 466-5288,,https://www.umboutique.com/,True,,,4.9,25,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Minerva boutique,clothing_store,,LB,"208 W St Louis St, Lebanon, IL 62254, USA",38.603752899999996,-89.80949600000001,(618) 808-0281,,http://minervaboutiquesllc.shopsettings.com/,True,,,4.8,22,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
STYLORD Boutique,womens_clothing_store,Mount Lebanon,LB,"Pierre Gemayel Street Justice Palace Intersection Near St. Sarkis & Bakhos Church, جديدة، Lebanon",33.8898073,35.5678657,70 796 999,,http://www.stylordboutique.com/,True,,,5,8,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Legend Boutique,clothing_store,Mount Lebanon,LB,"Debs Center، Sarba, Lebanon",33.9783196,35.6152776,03 770 490,,http://www.biancasara.com/,True,,,4.8,6,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Les Amis Boutique Verdun,clothing_store,Beirut,LB,"Verdun, Facing Goodies, بيروت، Lebanon",33.887479,35.483441,01 807 530,,http://www.lesamisboutique.com/,True,,,4,13,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
SARA BOUTIQUE,clothing_store,Mount Lebanon,LB,"Jadra, الأوتوستراد الساحلي، Lebanon 1005, Lebanon",33.6320006,35.4027545,70 961 962,,https://www.instagram.com/saracotton.lb,True,,,3.7,3,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
The Boutique Beirut,clothing_store,Mount Lebanon,LB,"Jal El Dib, Lebanon",33.9063108,35.576184999999995,76 503 885,,https://instagram.com/the.boutique.beirut?igshid=NmZiMzY2Mjc=,True,,,3.7,3,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Les Amis Boutique hamra,womens_clothing_store,Beirut,LB,"Hamra Street, Broadway Centre, بيروت، Lebanon",33.8954204,35.4847428,01 747 040,,http://www.lesamisboutique.com/,True,,,3.5,13,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
DEPOT-VENTE BEIRUT,clothing_store,Beirut,LB,"Badawi، green gate، 84، Bayrut, Lebanon",33.8945067,35.5339691,03 200 620,,https://www.facebook.com/depotventebeirut/,True,,,4.4,64,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Estabrak Boutique,womens_clothing_store,Beirut,LB,"Haret Hreik, Lebanon",33.8509379,35.5032115,03 500 805,,https://www.instagram.com/estabrak.lb?igsh=cGVmbTA2d2NnaWMw,True,,,4.3,16,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
shinew,clothing_store,Bekaa,LB,"Taalbaya, Main Road, Bekaa 0000, Lebanon",33.8168568,35.8641706,81 730 249,,http://www.shinewlb.com/,True,,,4.9,11,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
THYM Studio,tailor,Beirut,LB,"Monot Street Rita Nasr - Sector 27، Bayrut, Lebanon",33.890949299999996,35.5071777,71 493 555,,http://www.itsthym.com/,True,,,4.8,11,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Panda Boutique - Beirut,home_goods_store,Beirut,LB,"Beirut, Lebanon",33.8879149,35.5050227,01 650 888,,http://www.panda-boutique.com/,True,,,4,133,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Boutique Koala,womens_clothing_store,Beirut,LB,"Nowayri, Bayrut, Lebanon",33.8826531,35.5041874,01 630 513,,https://www.boutiquekoala.com/,True,,,5,5,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Espace.S,womens_clothing_store,Beirut,LB,"Charles Malek - St.Nicolas Zein Bldg Beirut, Bayrut, Lebanon",33.8918628,35.5150535,78 948 208,,https://espace-s-lb.com/,True,,,,,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
D femmes,clothing_store,Bekaa,LB,"zahle boulvared، Zahlé, Lebanon",33.8489727,35.898451099999996,08 802 622,,http://www.facebook.com/dfemmeslb,True,,,5,1,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Les Amis Boutique Jal el Dib,clothing_store,Mount Lebanon,LB,"Jal El Dib, Oscar Center, بيروت، Lebanon",33.905558,35.578503999999995,04 712 721,,http://www.lesamisboutique.com/,True,,,3,4,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
GILLIONI,tailor,Beirut,LB,"Makdisi, Bayrut, Lebanon",33.896004999999995,35.4856184,01 747 498,,http://www.gillioni.co/,True,,,4.7,23,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Pop Up Concepts Flagship,clothing_store,Beirut,LB,"Pasteur Street Beirut، Bayrut, Lebanon",33.8962991,35.512212,70 020 200,,http://www.popupconcepts.com/,True,,,4.9,126,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Square For Men Hadat - Clothing Store,shoe_store,Beirut,LB,"Sfeir street, twin tower bldg, GF Haret Hreik, Old Saida Road Plot# 1624, 2827, section 8, بعبدا، Lebanon",33.8533554,35.521355199999995,71 333 505,,http://www.squareformen.com/,True,,,5,1817,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Les folies de Sophie,clothing_store,Mount Lebanon,LB,"Fanar, Lebanon",33.880158,35.577923,01 902 343,,https://www.instagram.com/lesfoliesdesophie/,True,,,4,42,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Shoppy Women Plus Size Fashion,clothing_store,Mount Lebanon,LB,"Mtaileb, Beirut 0000, Lebanon",33.9241543,35.6192972,76 190 752,,https://www.instagram.com/shoppy.plus.size/,True,,,5,150,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Depechemode Beirut,womens_clothing_store,Beirut,LB,"Facing ABC Achrafieh A599 building, بيروت، Lebanon",33.8884385,35.5183101,01 337 400,,http://depechemode.com.lb/stores,True,,,4,4,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
GS - Dbayeh,clothing_store,Mount Lebanon,LB,"dbaiyeh, بيروت، Lebanon",33.9309793,35.5892479,04 419 282,,https://eshopgs.com/,True,,,4.3,261,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
"2H Fashion - Jnah, Beirut, Lebanon",clothing_store,Beirut,LB,"Centro Mall Jnah, Lebanon",33.8605108,35.490086,01 858 202,,https://www.2h-fashion.com/,True,,,4.6,11,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Ayla | Plus Size Wear,womens_clothing_store,Beirut,LB,"Al Ghalayini Bldg, Barbour, شارع زريق، بيروت، Lebanon",33.8793219,35.5013679,71 296 262,,http://www.aylalb.com/,True,,,5,16,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
TB Lebanon,womens_clothing_store,Mount Lebanon,LB,"Sea Side Rd, dbayeh 0000, Lebanon",33.929681599999995,35.5875242,03 221 184,,http://www.smartstylegroup.com/,True,,,4.6,27,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Junus Coban Lebanon,clothing_store,Mount Lebanon,LB,"next to the Canadian Embassy, Jal El, Dib 0000, Lebanon",33.9083069,35.577332999999996,81 810 260,,https://www.instagram.com/junuscobanlebanon,True,,,5,1,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
"2H Fashion - Bchara Al Khoury, Lebanon",clothing_store,Beirut,LB,"Bechara El Khoury, Bayrut, Lebanon",33.881102999999996,35.5069924,01 630 492,,http://www.2h-fashion.com/,True,,,4.5,43,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Glow,clothing_store,Beirut,LB,"162، Moukhallasieh street، Bayrut 20265310, Lebanon",33.8939327,35.5085512,03 363 737,,http://www.glowbeirut.com/,True,,,5,28,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Basic Outlet Stores,clothing_store,Mount Lebanon,LB,"Antelias, Lebanon",33.9158548,35.5967348,81 477 651,,http://www.basicoutletstores.com/,True,,,4.8,202,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
101sqm,clothing_store,Beirut,LB,"Beirut Souks, Souk Abou Nasser, Bayrut, Lebanon",33.8991359,35.504354899999996,71 524 101,,http://www.101sqm.com/,True,,,4.1,26,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Cosmo Global - Kaslik Branch,service,Mount Lebanon,LB,"lebanon kaslik main road yellow zone 110, كسليك، Lebanon",33.9834812,35.620177399999996,71 660 774,,http://www.cosmoleb.com/,True,,,4.8,341,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
SAFA Style,womens_clothing_store,Beirut,LB,"Airport Main, جادة زياد الرحباني، بيروت، Lebanon",33.8556649,35.4930221,71 505 011,,https://m.facebook.com/safastylelb/,True,,,4.4,14,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Bigoudis Vintage Store,clothing_store,Mount Lebanon,LB,"Left of Yammine Bakery, Warehouse, Level -1, Antelias 1207, Lebanon",33.91540750000001,35.599415799999996,03 009 302,,http://www.bigoudisvintagestore.com/,True,,,5,95,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Opera Fashion Store,clothing_store,Bekaa,LB,"Zahlé, Lebanon",33.837764799999995,35.9117673,70 273 527,,http://operafashionstore.com/,True,,,4.1,62,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
BLACK SHARK FASHION,clothing_store,Bekaa,LB,"Boulevard, Zahlé, Lebanon",33.8463041,35.902386799999995,76 462 872,,http://www.blacksharkfashion.com/,True,,,4.8,49,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Vola Vie,clothing_store,Mount Lebanon,LB,"Sea Side Rd, Kaslik, Lebanon",33.9738694,35.6098686,71 469 444,,https://volavie.com/,True,,,4.5,35,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Stydstore,clothing_store,Mount Lebanon,LB,"WH7R+7QR, Antelias Rd, Lebanon",33.9132499,35.5918807,71 361 708,,https://www.styd.shop/,True,,,4.4,8,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
oddfish concept store,gift_shop,Beirut,LB,"Port, بيروت، Lebanon",33.897695999999996,35.512918,03 803 210,,http://www.theoddfish.com/,True,,,4.5,15,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Cookie Dough Boutique,clothing_store,Beirut,LB,"1330, Park Avenue Bldg General Francois El Hajj Avenue Mina Al Hosn, بيروت، Lebanon",33.899989999999995,35.5015983,01 993 991,,http://www.cookiedoughboutique.com/,True,,,4.9,155,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Beirut Souks Lebanon,store,Beirut,LB,"Beirut Souks, Al Lanbi Street, Bayrut 0000, Lebanon",33.8988905,35.5048011,01 957 000,,http://tumi.pearlbrandsonline.com/,True,,,4.4,5205,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Vintage Soul 101,clothing_store,Mount Lebanon,LB,"Sarba, Lebanon",33.9796689,35.626857,70 605 106,,http://www.vintagesoul101.com/,True,,,4.4,12,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
City Centre Beirut,shopping_mall,Beirut,LB,"Hazmieh, Bayrut, Lebanon",33.8631064,35.5293644,01 283 666,,http://www.citycentremallbeirut.com/?utm_source=google&utm_medium=organic&utm_campaign=Google_My_Business,False,,,4.3,10188,3,low,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Sexy & Co.,clothing_store,Bekaa,LB,"Boulevard، Zahlé, Lebanon",33.8483072,35.899392299999995,08 805 148,,https://instagram.com/laya_express,True,,,3.5,13,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
LC Waikiki,clothing_store,Bekaa,LB,"Zahlé, Lebanon",33.844361899999996,35.9049502,08 803 845,,https://corporate.lcwaikiki.com/Magazalar,True,,,3.9,342,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Basic Outlet Stores,shopping_mall,Mount Lebanon,LB,"Mansourieh, Lebanon",33.855396999999996,35.5641153,04 533 748,,http://www.basicoutletstores.com/,True,,,3.9,647,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
OK KIDS Lebanon,clothing_store,Beirut,LB,"SQUARE, Bayrut, Lebanon",33.8860533,35.5088862,70 552 757,,https://www.okkids-lb.com/,True,,,5,2,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Antoine Saliba World of Jewelry,jewelry_store,North Lebanon,LB,"Byblos Main Road Hawat Center, جبيل، Lebanon",34.121591099999996,35.6476732,76 546 880,,http://www.antoinesaliba.com/,True,,,4.8,786,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Issa Jewelry,jewelry_store,Mount Lebanon,LB,"Electricity Company, Lebanon",33.8874037,35.555575499999996,76 327 733,,http://www.issa-jewelry.com/,True,,,4.5,197,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Mina's Jewelry | مجوهرات مينا,jewelry_store,Beirut,LB,"Mehyedine Khayyat str، Aicha Bakkar, Bayrut, Lebanon",33.8886907,35.4883928,03 215 667,,http://www.jewelryminas.com/,True,,,4.8,78,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Zoughaib & Sons Jewelry - Zouk Highway,jewelry_store,Mount Lebanon,LB,Zouk Highway، Lebanon,33.9717704,35.6095751,79 100 567,,https://www.zoughaibandsons.com/,True,,,4.9,217,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Almas Jewelry,jewelry_store,Mount Lebanon,LB,"VHR7+P24, Jdeideh, Lebanon",33.891798,35.5625092,01 888 404,,http://www.almasjewelry.com/,True,,,4.6,59,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Yasser Younes Jewellery,jewelry_store,Beirut,LB,"VFRM+WWW, Beirut, Lebanon",33.8922771,35.4850409,01 350 007,,http://www.yasseryounes.com/,True,,,4.9,71,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Antoine Saliba World of Jewelry,jewelry_store,Mount Lebanon,LB,"Demco Towres، Antelias Highway، Antelias, Lebanon",33.916603099999996,35.5842939,76 003 188,,http://www.antoinesaliba.com/,True,,,4.8,462,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Antoine Saliba World of Jewelry,jewelry_store,Mount Lebanon,LB,Jounieh Highway Zouk Mosbeh، Lebanon,33.9665537,35.6068869,76 777 547,,http://www.antoinesaliba.com/,True,,,4.8,625,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
El Hage Jewelers,jewelry_store,North Lebanon,LB,"STR, Tripoli, Lebanon",34.4406483,35.832024499999996,06 444 544,,https://elhagejewelers.com/,True,,,4.6,136,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Saleh Jewelry - Mtayleb Branch,jewelry_store,Mount Lebanon,LB,"facing Chedid Food, Mtayleb highway, Mtayleb, Lebanon",33.9243983,35.6162328,04 928 590,,https://salehjewelry.com/,True,,,4.3,132,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Silver City Jewellery,jewelry_store,Beirut,LB,"Armenia, Borj Hammoud, Lebanon",33.894332000000006,35.5397834,03 347 185,,https://silvercityjewellery.com/,True,,,4.9,186,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Trendella accessories,jewelry_store,Mount Lebanon,LB,"Zalka Beirut, Lebanon",33.903256299999995,35.5768688,79 175 373,,http://www.trendella-accessories.com/,True,,,4.9,33,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Nacrée Bijoux,jewelry_store,Mount Lebanon,LB,"Bikfaya highway, Antelias 1221, Lebanon",33.9156012,35.5967731,04 520 511,,http://www.nacreebijoux.com/,True,,,4.2,70,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
B.T. O'Donnell Goldsmith Jeweler,jewelry_store,,LB,"604 Cornwall Rd, Lebanon, PA 17042, USA",40.3302838,-76.4253398,(717) 273-9731,,http://www.btodonnell.com/,True,,,4.8,38,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Sophia Beirut,jewelry_store,Mount Lebanon,LB,"ABC Dbayeh, Dbayeh 0000, Lebanon",33.927400399999996,35.5889005,71 707 065,,https://www.sophiabeirut.com/,True,,,5,32,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
HANNA,jewelry_store,Mount Lebanon,LB,Highway، Lebanon,33.9691212,35.6082556,09 219 172,,http://www.hanna.eu.com/,True,,,4.3,21,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Zoughaib & Co. Beirut souks,jewelry_store,Beirut,LB,"Downtown, Lebanon",33.9004695,35.505115599999996,79 100 572,,https://www.zoughaibandco.com/,True,,,4.3,24,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
MOUKARZEL,jewelry_store,Mount Lebanon,LB,"Akhawein El Rahbani, Antelias, Lebanon",33.9173572,35.5871405,03 520 600,,https://m.facebook.com/MoukarzelJewelry/,True,,,4.4,69,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Saleh Jewelry - City Mall Branch,jewelry_store,Mount Lebanon,LB,"VHX7+8P5, Beirut, Lebanon",33.897693,35.563975,81 487 175,,http://salehjewelry.com/,True,,,4.6,20,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Kallas Jewelry Antelias,jewelry_store,Mount Lebanon,LB,"Al Rahbani Street، Ground Floor, Facing Liban Post، Antelias, Lebanon",33.917415,35.587725999999996,04 520 599,,http://kallasjewelry.com/,True,,,4.7,40,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Lamaa Jewelry,jewelry_store,Mount Lebanon,LB,facing bank audi hadath، Lebanon,33.8407726,35.5306956,76 862 230,,https://lamaajewelry.com/,True,,,4.9,9,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Razzouk Mouzannar,jewelry_store,Mount Lebanon,LB,"Wata Amaret Chalhoub, Zalqa, Lebanon",33.9018929,35.5728596,03 713 837,,https://mouzannar.com/,True,,,5,11,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Jbara Jewelry,jewelry_store,Bekaa,LB,"Joub Jannine, Lebanon",33.6270514,35.7843187,70 701 835,,http://jbarajewelry.com/,True,,,4.8,127,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
